Date,Store,Product,Sales,Price,Promotion
2023-02-19,Store_3,Product_8,95,127,0
2023-02-19,Store_3,Product_9,53,74,0
2023-02-19,Store_3,Product_10,35,190,1
2023-02-19,Store_4,Product_1,74,121,0
2023-02-19,Store_4,Product_2,57,120,0
2023-02-19,Store_4,Product_3,85,128,0
2023-02-19,Store_4,Product_4,101,175,0
2023-02-19,Store_4,Product_5,36,179,0
2023-02-19,Store_4,Product_6,74,54,1
2023-02-19,Store_4,Product_7,38,135,0
2023-02-19,Store_4,Product_8,109,100,0
2023-02-19,Store_4,Product_9,78,125,0
2023-02-19,Store_4,Product_10,92,120,1
2023-02-19,Store_5,Product_1,64,96,1
2023-02-19,Store_5,Product_2,44,191,0
2023-02-19,Store_5,Product_3,106,55,1
2023-02-19,Store_5,Product_4,57,191,0
2023-02-19,Store_5,Product_5,108,67,0
2023-02-19,Store_5,Product_6,61,81,0
2023-02-19,Store_5,Product_7,90,82,0
2023-02-19,Store_5,Product_8,56,153,0
2023-02-19,Store_5,Product_9,119,190,1
2023-02-19,Store_5,Product_10,61,112,0
2023-02-20,Store_1,Product_1,87,67,1
2023-02-20,Store_1,Product_2,129,65,1
2023-02-20,Store_1,Product_3,38,58,0
2023-02-20,Store_1,Product_4,76,125,0
2023-02-20,Store_1,Product_5,85,106,0
2023-02-20,Store_1,Product_6,42,111,0
2023-02-20,Store_1,Product_7,82,127,0
2023-02-20,Store_1,Product_8,52,64,0
2023-02-20,Store_1,Product_9,57,146,0
2023-02-20,Store_1,Product_10,85,140,0
2023-02-20,Store_2,Product_1,74,97,1
2023-02-20,Store_2,Product_2,65,152,0
2023-02-20,Store_2,Product_3,49,79,0
2023-02-20,Store_2,Product_4,131,88,1
2023-02-20,Store_2,Product_5,100,102,0
2023-02-20,Store_2,Product_6,56,77,0
2023-02-20,Store_2,Product_7,42,155,0
2023-02-20,Store_2,Product_8,104,171,0
2023-02-20,Store_2,Product_9,44,131,0
2023-02-20,Store_2,Product_10,36,123,0
2023-02-20,Store_3,Product_1,71,163,0
2023-02-20,Store_3,Product_2,84,118,0
2023-02-20,Store_3,Product_3,100,197,0
2023-02-20,Store_3,Product_4,57,80,0
2023-02-20,Store_3,Product_5,52,141,0
2023-02-20,Store_3,Product_6,35,196,0
2023-02-20,Store_3,Product_7,56,152,0
2023-02-20,Store_3,Product_8,39,91,0
2023-02-20,Store_3,Product_9,90,145,0
2023-02-20,Store_3,Product_10,61,63,0
2023-02-20,Store_4,Product_1,60,132,0
2023-02-20,Store_4,Product_2,89,106,1
2023-02-20,Store_4,Product_3,29,60,0
2023-02-20,Store_4,Product_4,95,87,0
2023-02-20,Store_4,Product_5,33,154,0
2023-02-20,Store_4,Product_6,105,199,0
2023-02-20,Store_4,Product_7,47,156,0
2023-02-20,Store_4,Product_8,63,57,0
2023-02-20,Store_4,Product_9,93,121,0
2023-02-20,Store_4,Product_10,65,174,0
2023-02-20,Store_5,Product_1,82,69,0
2023-02-20,Store_5,Product_2,60,171,0
2023-02-20,Store_5,Product_3,71,138,0
2023-02-20,Store_5,Product_4,83,102,0
2023-02-20,Store_5,Product_5,98,62,0
2023-02-20,Store_5,Product_6,87,196,1
2023-02-20,Store_5,Product_7,79,76,0
2023-02-20,Store_5,Product_8,70,51,0
2023-02-20,Store_5,Product_9,58,144,0
2023-02-20,Store_5,Product_10,100,183,0
2023-02-21,Store_1,Product_1,38,81,0
2023-02-21,Store_1,Product_2,126,76,1
2023-02-21,Store_1,Product_3,98,98,0
2023-02-21,Store_1,Product_4,53,147,0
2023-02-21,Store_1,Product_5,56,135,0
2023-02-21,Store_1,Product_6,45,154,0
2023-02-21,Store_1,Product_7,58,196,0
2023-02-21,Store_1,Product_8,38,172,0
2023-02-21,Store_1,Product_9,107,76,1
2023-02-21,Store_1,Product_10,108,88,0
2023-02-21,Store_2,Product_1,41,105,0
2023-02-21,Store_2,Product_2,64,113,1
2023-02-21,Store_2,Product_3,90,90,0
2023-02-21,Store_2,Product_4,26,137,0
2023-02-21,Store_2,Product_5,82,126,0
2023-02-21,Store_2,Product_6,80,190,0
2023-02-21,Store_2,Product_7,127,70,1
2023-02-21,Store_2,Product_8,43,102,0
2023-02-21,Store_2,Product_9,94,193,0
2023-02-21,Store_2,Product_10,47,84,1
2023-02-21,Store_3,Product_1,81,132,0
2023-02-21,Store_3,Product_2,78,101,0
2023-02-21,Store_3,Product_3,77,143,0
2023-02-21,Store_3,Product_4,79,64,0
2023-02-21,Store_3,Product_5,109,164,0
2023-02-21,Store_3,Product_6,105,157,0
2023-02-21,Store_3,Product_7,72,85,0
2023-02-21,Store_3,Product_8,40,195,0
2023-02-21,Store_3,Product_9,97,68,0
2023-02-21,Store_3,Product_10,81,92,0
2023-02-21,Store_4,Product_1,73,121,0
2023-02-21,Store_4,Product_2,76,98,0
2023-02-21,Store_4,Product_3,92,78,0
2023-02-21,Store_4,Product_4,50,155,0
2023-02-21,Store_4,Product_5,73,51,0
2023-02-21,Store_4,Product_6,81,114,0
2023-02-21,Store_4,Product_7,85,172,0
2023-02-21,Store_4,Product_8,78,94,0
2023-02-21,Store_4,Product_9,43,184,0
2023-02-21,Store_4,Product_10,56,93,0
2023-02-21,Store_5,Product_1,58,62,1
2023-02-21,Store_5,Product_2,90,134,0
2023-02-21,Store_5,Product_3,74,179,0
2023-02-21,Store_5,Product_4,56,71,0
2023-02-21,Store_5,Product_5,55,114,1
2023-02-21,Store_5,Product_6,64,148,1
2023-02-21,Store_5,Product_7,28,91,0
2023-02-21,Store_5,Product_8,80,182,0
2023-02-21,Store_5,Product_9,66,198,0
2023-02-21,Store_5,Product_10,83,128,0
2023-02-22,Store_1,Product_1,62,72,1
2023-02-22,Store_1,Product_2,100,103,0
2023-02-22,Store_1,Product_3,57,148,0
2023-02-22,Store_1,Product_4,54,77,0
2023-02-22,Store_1,Product_5,45,79,1
2023-02-22,Store_1,Product_6,96,110,0
2023-02-22,Store_1,Product_7,79,139,0
2023-02-22,Store_1,Product_8,35,97,0
2023-02-22,Store_1,Product_9,82,157,0
2023-02-22,Store_1,Product_10,63,72,0
2023-02-22,Store_2,Product_1,77,170,0
2023-02-22,Store_2,Product_2,40,195,0
2023-02-22,Store_2,Product_3,41,160,0
2023-02-22,Store_2,Product_4,59,99,1
2023-02-22,Store_2,Product_5,108,107,0
2023-02-22,Store_2,Product_6,98,113,1
2023-02-22,Store_2,Product_7,47,63,0
2023-02-22,Store_2,Product_8,95,104,0
2023-02-22,Store_2,Product_9,104,180,0
2023-02-22,Store_2,Product_10,59,89,0
2023-02-22,Store_3,Product_1,118,196,1
2023-02-22,Store_3,Product_2,67,127,0
2023-02-22,Store_3,Product_3,77,193,0
2023-02-22,Store_3,Product_4,27,176,0
2023-02-22,Store_3,Product_5,46,181,1
2023-02-22,Store_3,Product_6,45,51,0
2023-02-22,Store_3,Product_7,40,70,0
2023-02-22,Store_3,Product_8,85,54,0
2023-02-22,Store_3,Product_9,48,123,0
2023-02-22,Store_3,Product_10,51,87,0
2023-02-22,Store_4,Product_1,80,72,0
2023-02-22,Store_4,Product_2,78,89,0
2023-02-22,Store_4,Product_3,92,117,1
2023-02-22,Store_4,Product_4,63,94,0
2023-02-22,Store_4,Product_5,55,183,0
2023-02-22,Store_4,Product_6,60,143,0
2023-02-22,Store_4,Product_7,71,152,0
2023-02-22,Store_4,Product_8,28,117,0
2023-02-22,Store_4,Product_9,68,75,0
2023-02-22,Store_4,Product_10,88,193,1
2023-02-22,Store_5,Product_1,109,169,1
2023-02-22,Store_5,Product_2,101,74,0
2023-02-22,Store_5,Product_3,31,151,0
2023-02-22,Store_5,Product_4,35,191,0
2023-02-22,Store_5,Product_5,93,145,0
2023-02-22,Store_5,Product_6,51,99,0
2023-02-22,Store_5,Product_7,71,100,0
2023-02-22,Store_5,Product_8,56,68,0
2023-02-22,Store_5,Product_9,42,118,0
2023-02-22,Store_5,Product_10,107,185,1
2023-02-23,Store_1,Product_1,63,100,0
2023-02-23,Store_1,Product_2,44,150,0
2023-02-23,Store_1,Product_3,114,199,0
2023-02-23,Store_1,Product_4,86,162,0
2023-02-23,Store_1,Product_5,77,109,0
2023-02-23,Store_1,Product_6,88,166,0
2023-02-23,Store_1,Product_7,87,112,0
2023-02-23,Store_1,Product_8,103,114,0
2023-02-23,Store_1,Product_9,53,75,1
2023-02-23,Store_1,Product_10,52,183,1
2023-02-23,Store_2,Product_1,85,148,0
2023-02-23,Store_2,Product_2,38,140,1
2023-02-23,Store_2,Product_3,69,192,0
2023-02-23,Store_2,Product_4,60,161,0
2023-02-23,Store_2,Product_5,45,168,0
2023-02-23,Store_2,Product_6,64,189,0
2023-02-23,Store_2,Product_7,119,198,1
2023-02-23,Store_2,Product_8,86,159,0
2023-02-23,Store_2,Product_9,91,149,0
2023-02-23,Store_2,Product_10,50,83,0
2023-02-23,Store_3,Product_1,76,90,0
2023-02-23,Store_3,Product_2,35,128,0
2023-02-23,Store_3,Product_3,58,191,0
2023-02-23,Store_3,Product_4,41,70,0
2023-02-23,Store_3,Product_5,85,120,1
2023-02-23,Store_3,Product_6,28,194,0
2023-02-23,Store_3,Product_7,61,87,0
2023-02-23,Store_3,Product_8,32,117,0
2023-02-23,Store_3,Product_9,62,62,0
2023-02-23,Store_3,Product_10,68,149,0
2023-02-23,Store_4,Product_1,56,186,0
2023-02-23,Store_4,Product_2,106,99,0
2023-02-23,Store_4,Product_3,74,96,0
2023-02-23,Store_4,Product_4,84,112,0
2023-02-23,Store_4,Product_5,30,101,0
2023-02-23,Store_4,Product_6,56,85,1
2023-02-23,Store_4,Product_7,43,139,0
2023-02-23,Store_4,Product_8,102,64,0
2023-02-23,Store_4,Product_9,44,113,0
2023-02-23,Store_4,Product_10,89,150,0
2023-02-23,Store_5,Product_1,37,154,1
2023-02-23,Store_5,Product_2,57,96,0
2023-02-23,Store_5,Product_3,77,193,0
2023-02-23,Store_5,Product_4,54,90,0
2023-02-23,Store_5,Product_5,77,172,0
2023-02-23,Store_5,Product_6,35,150,0
2023-02-23,Store_5,Product_7,94,75,0
2023-02-23,Store_5,Product_8,30,66,1
2023-02-23,Store_5,Product_9,26,120,0
2023-02-23,Store_5,Product_10,44,135,0
2023-02-24,Store_1,Product_1,97,133,0
2023-02-24,Store_1,Product_2,37,141,1
2023-02-24,Store_1,Product_3,68,74,0
2023-02-24,Store_1,Product_4,36,152,0
2023-02-24,Store_1,Product_5,92,109,0
2023-02-24,Store_1,Product_6,27,140,0
2023-02-24,Store_1,Product_7,83,159,0
2023-02-24,Store_1,Product_8,66,180,0
2023-02-24,Store_1,Product_9,97,196,0
2023-02-24,Store_1,Product_10,58,140,0
2023-02-24,Store_2,Product_1,76,63,0
2023-02-24,Store_2,Product_2,40,81,1
2023-02-24,Store_2,Product_3,96,89,0
2023-02-24,Store_2,Product_4,58,120,0
2023-02-24,Store_2,Product_5,27,163,0
2023-02-24,Store_2,Product_6,80,62,0
2023-02-24,Store_2,Product_7,38,62,0
2023-02-24,Store_2,Product_8,29,105,0
2023-02-24,Store_2,Product_9,96,91,0
2023-02-24,Store_2,Product_10,101,194,0
2023-02-24,Store_3,Product_1,80,134,0
2023-02-24,Store_3,Product_2,71,154,0
2023-02-24,Store_3,Product_3,68,130,0
2023-02-24,Store_3,Product_4,93,179,0
2023-02-24,Store_3,Product_5,25,143,0
2023-02-24,Store_3,Product_6,49,192,1
2023-02-24,Store_3,Product_7,44,144,0
2023-02-24,Store_3,Product_8,59,180,0
2023-02-24,Store_3,Product_9,100,122,0
2023-02-24,Store_3,Product_10,49,199,0
2023-02-24,Store_4,Product_1,105,178,0
2023-02-24,Store_4,Product_2,90,171,0
2023-02-24,Store_4,Product_3,85,119,0
2023-02-24,Store_4,Product_4,39,187,0
2023-02-24,Store_4,Product_5,54,116,0
2023-02-24,Store_4,Product_6,25,188,0
2023-02-24,Store_4,Product_7,69,145,1
2023-02-24,Store_4,Product_8,95,69,0
2023-02-24,Store_4,Product_9,33,151,0
2023-02-24,Store_4,Product_10,64,108,0
2023-02-24,Store_5,Product_1,57,198,0
2023-02-24,Store_5,Product_2,65,166,0
2023-02-24,Store_5,Product_3,43,191,0
2023-02-24,Store_5,Product_4,53,121,1
2023-02-24,Store_5,Product_5,29,197,0
2023-02-24,Store_5,Product_6,41,99,0
2023-02-24,Store_5,Product_7,89,90,1
2023-02-24,Store_5,Product_8,99,54,0
2023-02-24,Store_5,Product_9,124,85,1
2023-02-24,Store_5,Product_10,107,71,1
2023-02-25,Store_1,Product_1,46,195,0
2023-02-25,Store_1,Product_2,101,105,0
2023-02-25,Store_1,Product_3,81,158,0
2023-02-25,Store_1,Product_4,122,191,1
2023-02-25,Store_1,Product_5,44,197,0
2023-02-25,Store_1,Product_6,68,100,0
2023-02-25,Store_1,Product_7,119,147,1
2023-02-25,Store_1,Product_8,71,82,0
2023-02-25,Store_1,Product_9,119,106,1
2023-02-25,Store_1,Product_10,105,91,0
2023-02-25,Store_2,Product_1,24,157,0
2023-02-25,Store_2,Product_2,97,124,0
2023-02-25,Store_2,Product_3,35,164,0
2023-02-25,Store_2,Product_4,40,99,0
2023-02-25,Store_2,Product_5,46,131,0
2023-02-25,Store_2,Product_6,112,197,0
2023-02-25,Store_2,Product_7,58,104,0
2023-02-25,Store_2,Product_8,63,108,0
2023-02-25,Store_2,Product_9,35,155,0
2023-02-25,Store_2,Product_10,69,91,0
2023-02-25,Store_3,Product_1,31,179,0
2023-02-25,Store_3,Product_2,71,171,0
2023-02-25,Store_3,Product_3,96,141,0
2023-02-25,Store_3,Product_4,24,91,0
2023-02-25,Store_3,Product_5,113,69,1
2023-02-25,Store_3,Product_6,92,111,0
2023-02-25,Store_3,Product_7,60,77,0
2023-02-25,Store_3,Product_8,44,145,0
2023-02-25,Store_3,Product_9,85,119,0
2023-02-25,Store_3,Product_10,43,113,0
2023-02-25,Store_4,Product_1,59,119,0
2023-02-25,Store_4,Product_2,37,58,0
2023-02-25,Store_4,Product_3,37,64,0
2023-02-25,Store_4,Product_4,65,183,0
2023-02-25,Store_4,Product_5,86,176,0
2023-02-25,Store_4,Product_6,97,128,0
2023-02-25,Store_4,Product_7,112,135,1
2023-02-25,Store_4,Product_8,126,59,1
2023-02-25,Store_4,Product_9,66,96,1
2023-02-25,Store_4,Product_10,35,165,0
2023-02-25,Store_5,Product_1,106,128,0
2023-02-25,Store_5,Product_2,90,184,0
2023-02-25,Store_5,Product_3,103,126,1
2023-02-25,Store_5,Product_4,56,101,0
2023-02-25,Store_5,Product_5,84,90,0
2023-02-25,Store_5,Product_6,71,114,0
2023-02-25,Store_5,Product_7,61,176,0
2023-02-25,Store_5,Product_8,59,54,0
2023-02-25,Store_5,Product_9,51,174,1
2023-02-25,Store_5,Product_10,43,102,0
2023-02-26,Store_1,Product_1,102,132,1
2023-02-26,Store_1,Product_2,43,64,0
2023-02-26,Store_1,Product_3,86,126,1
2023-02-26,Store_1,Product_4,64,190,0
2023-02-26,Store_1,Product_5,91,85,0
2023-02-26,Store_1,Product_6,34,68,0
2023-02-26,Store_1,Product_7,39,100,1
2023-02-26,Store_1,Product_8,25,118,0
2023-02-26,Store_1,Product_9,90,80,0
2023-02-26,Store_1,Product_10,104,116,0
2023-02-26,Store_2,Product_1,60,129,0
2023-02-26,Store_2,Product_2,54,189,0
2023-02-26,Store_2,Product_3,38,193,0
2023-02-26,Store_2,Product_4,54,160,0
2023-02-26,Store_2,Product_5,52,125,0
2023-02-26,Store_2,Product_6,36,114,0
2023-02-26,Store_2,Product_7,83,198,0
2023-02-26,Store_2,Product_8,104,145,1
2023-02-26,Store_2,Product_9,95,71,0
2023-02-26,Store_2,Product_10,58,65,0
2023-02-26,Store_3,Product_1,64,188,0
2023-02-26,Store_3,Product_2,70,136,0
2023-02-26,Store_3,Product_3,71,151,0
2023-02-26,Store_3,Product_4,89,130,0
2023-02-26,Store_3,Product_5,107,59,0
2023-02-26,Store_3,Product_6,70,144,0
2023-02-26,Store_3,Product_7,42,196,0
2023-02-26,Store_3,Product_8,81,139,0
2023-02-26,Store_3,Product_9,36,107,0
2023-02-26,Store_3,Product_10,92,171,0
2023-02-26,Store_4,Product_1,91,96,1
2023-02-26,Store_4,Product_2,99,54,0
2023-02-26,Store_4,Product_3,86,54,0
2023-02-26,Store_4,Product_4,89,118,1
2023-02-26,Store_4,Product_5,78,69,0
2023-02-26,Store_4,Product_6,79,158,0
2023-02-26,Store_4,Product_7,44,175,0
2023-02-26,Store_4,Product_8,41,99,0
2023-02-26,Store_4,Product_9,28,196,0
2023-02-26,Store_4,Product_10,55,160,0
2023-02-26,Store_5,Product_1,81,94,0
2023-02-26,Store_5,Product_2,41,131,0
2023-02-26,Store_5,Product_3,36,77,0
2023-02-26,Store_5,Product_4,103,87,0
2023-02-26,Store_5,Product_5,50,98,1
2023-02-26,Store_5,Product_6,72,120,1
2023-02-26,Store_5,Product_7,48,185,0
2023-02-26,Store_5,Product_8,34,162,0
2023-02-26,Store_5,Product_9,95,104,0
2023-02-26,Store_5,Product_10,102,127,0
2023-02-27,Store_1,Product_1,72,171,0
2023-02-27,Store_1,Product_2,96,161,0
2023-02-27,Store_1,Product_3,49,56,0
2023-02-27,Store_1,Product_4,88,95,1
2023-02-27,Store_1,Product_5,71,107,1
2023-02-27,Store_1,Product_6,80,101,0
2023-02-27,Store_1,Product_7,49,166,0
2023-02-27,Store_1,Product_8,55,113,0
2023-02-27,Store_1,Product_9,38,114,0
2023-02-27,Store_1,Product_10,101,81,0
2023-02-27,Store_2,Product_1,86,98,0
2023-02-27,Store_2,Product_2,102,198,1
2023-02-27,Store_2,Product_3,20,155,0
2023-02-27,Store_2,Product_4,49,84,0
2023-02-27,Store_2,Product_5,44,153,0
2023-02-27,Store_2,Product_6,54,110,0
2023-02-27,Store_2,Product_7,68,66,1
2023-02-27,Store_2,Product_8,75,84,0
2023-02-27,Store_2,Product_9,55,139,0
2023-02-27,Store_2,Product_10,107,67,1
2023-02-27,Store_3,Product_1,63,124,0
2023-02-27,Store_3,Product_2,35,76,1
2023-02-27,Store_3,Product_3,71,98,1
2023-02-27,Store_3,Product_4,112,140,0
2023-02-27,Store_3,Product_5,89,152,0
2023-02-27,Store_3,Product_6,83,131,0
2023-02-27,Store_3,Product_7,50,166,0
2023-02-27,Store_3,Product_8,31,99,0
2023-02-27,Store_3,Product_9,36,189,0
2023-02-27,Store_3,Product_10,58,95,1
2023-02-27,Store_4,Product_1,36,51,0
2023-02-27,Store_4,Product_2,34,67,0
2023-02-27,Store_4,Product_3,85,80,0
2023-02-27,Store_4,Product_4,37,102,0
2023-02-27,Store_4,Product_5,45,180,0
2023-02-27,Store_4,Product_6,83,170,1
2023-02-27,Store_4,Product_7,98,192,0
2023-02-27,Store_4,Product_8,37,122,0
2023-02-27,Store_4,Product_9,44,73,1
2023-02-27,Store_4,Product_10,88,194,0
2023-02-27,Store_5,Product_1,53,171,0
2023-02-27,Store_5,Product_2,34,128,0
2023-02-27,Store_5,Product_3,61,179,0
2023-02-27,Store_5,Product_4,71,146,0
2023-02-27,Store_5,Product_5,91,173,0
2023-02-27,Store_5,Product_6,82,128,0
2023-02-27,Store_5,Product_7,76,135,0
2023-02-27,Store_5,Product_8,63,88,0
2023-02-27,Store_5,Product_9,98,138,0
2023-02-27,Store_5,Product_10,109,78,0
2023-02-28,Store_1,Product_1,53,191,0
2023-02-28,Store_1,Product_2,52,77,0
2023-02-28,Store_1,Product_3,103,77,0
2023-02-28,Store_1,Product_4,62,186,0
2023-02-28,Store_1,Product_5,39,59,0
2023-02-28,Store_1,Product_6,80,165,0
2023-02-28,Store_1,Product_7,77,165,0
2023-02-28,Store_1,Product_8,96,151,0
2023-02-28,Store_1,Product_9,35,166,0
2023-02-28,Store_1,Product_10,29,101,0
2023-02-28,Store_2,Product_1,73,70,0
2023-02-28,Store_2,Product_2,46,125,1
2023-02-28,Store_2,Product_3,71,113,0
2023-02-28,Store_2,Product_4,47,85,1
2023-02-28,Store_2,Product_5,64,72,0
2023-02-28,Store_2,Product_6,11,159,0
2023-02-28,Store_2,Product_7,101,162,0
2023-02-28,Store_2,Product_8,69,65,0
2023-02-28,Store_2,Product_9,69,64,1
2023-02-28,Store_2,Product_10,79,59,0
2023-02-28,Store_3,Product_1,32,53,0
2023-02-28,Store_3,Product_2,72,73,0
2023-02-28,Store_3,Product_3,49,61,0
2023-02-28,Store_3,Product_4,92,182,1
2023-02-28,Store_3,Product_5,41,58,1
2023-02-28,Store_3,Product_6,47,161,0
2023-02-28,Store_3,Product_7,39,133,0
2023-02-28,Store_3,Product_8,43,154,0
2023-02-28,Store_3,Product_9,84,178,0
2023-02-28,Store_3,Product_10,39,96,0
2023-02-28,Store_4,Product_1,94,88,0
2023-02-28,Store_4,Product_2,58,84,0
2023-02-28,Store_4,Product_3,58,63,0
2023-02-28,Store_4,Product_4,88,79,0
2023-02-28,Store_4,Product_5,71,176,0
2023-02-28,Store_4,Product_6,97,85,0
2023-02-28,Store_4,Product_7,72,121,0
2023-02-28,Store_4,Product_8,96,165,0
2023-02-28,Store_4,Product_9,97,192,0
2023-02-28,Store_4,Product_10,81,65,0
2023-02-28,Store_5,Product_1,107,135,0
2023-02-28,Store_5,Product_2,66,198,1
2023-02-28,Store_5,Product_3,62,148,0
2023-02-28,Store_5,Product_4,69,113,0
2023-02-28,Store_5,Product_5,82,144,0
2023-02-28,Store_5,Product_6,75,187,0
2023-02-28,Store_5,Product_7,57,65,1
2023-02-28,Store_5,Product_8,99,124,0
2023-02-28,Store_5,Product_9,97,87,0
2023-02-28,Store_5,Product_10,78,130,0
2023-03-01,Store_1,Product_1,34,123,0
2023-03-01,Store_1,Product_2,130,163,1
2023-03-01,Store_1,Product_3,102,179,0
2023-03-01,Store_1,Product_4,79,78,1
2023-03-01,Store_1,Product_5,53,109,1
2023-03-01,Store_1,Product_6,48,109,0
2023-03-01,Store_1,Product_7,74,100,0
2023-03-01,Store_1,Product_8,43,50,1
2023-03-01,Store_1,Product_9,72,130,0
2023-03-01,Store_1,Product_10,66,138,0
2023-03-01,Store_2,Product_1,62,133,0
2023-03-01,Store_2,Product_2,45,151,0
2023-03-01,Store_2,Product_3,52,106,0
2023-03-01,Store_2,Product_4,72,125,1
2023-03-01,Store_2,Product_5,43,80,0
2023-03-01,Store_2,Product_6,49,143,0
2023-03-01,Store_2,Product_7,58,136,0
2023-03-01,Store_2,Product_8,49,181,1
2023-03-01,Store_2,Product_9,47,194,0
2023-03-01,Store_2,Product_10,58,161,0
2023-03-01,Store_3,Product_1,101,166,0
2023-03-01,Store_3,Product_2,95,75,0
2023-03-01,Store_3,Product_3,96,178,0
2023-03-01,Store_3,Product_4,68,67,0
2023-03-01,Store_3,Product_5,35,74,0
2023-03-01,Store_3,Product_6,89,98,0
2023-03-01,Store_3,Product_7,93,135,1
2023-03-01,Store_3,Product_8,78,98,0
2023-03-01,Store_3,Product_9,80,146,0
2023-03-01,Store_3,Product_10,109,129,1
2023-03-01,Store_4,Product_1,75,158,0
2023-03-01,Store_4,Product_2,75,100,0
2023-03-01,Store_4,Product_3,55,192,1
2023-03-01,Store_4,Product_4,100,129,0
2023-03-01,Store_4,Product_5,69,166,1
2023-03-01,Store_4,Product_6,49,111,0
2023-03-01,Store_4,Product_7,63,157,1
2023-03-01,Store_4,Product_8,93,113,0
2023-03-01,Store_4,Product_9,106,160,0
2023-03-01,Store_4,Product_10,29,174,0
2023-03-01,Store_5,Product_1,78,57,1
2023-03-01,Store_5,Product_2,103,149,0
2023-03-01,Store_5,Product_3,76,136,0
2023-03-01,Store_5,Product_4,50,96,0
2023-03-01,Store_5,Product_5,101,107,0
2023-03-01,Store_5,Product_6,44,123,0
2023-03-01,Store_5,Product_7,55,95,0
2023-03-01,Store_5,Product_8,57,57,0
2023-03-01,Store_5,Product_9,46,112,0
2023-03-01,Store_5,Product_10,56,148,1
2023-03-02,Store_1,Product_1,108,160,1
2023-03-02,Store_1,Product_2,83,131,0
2023-03-02,Store_1,Product_3,75,111,0
2023-03-02,Store_1,Product_4,90,50,0
2023-03-02,Store_1,Product_5,60,79,0
2023-03-02,Store_1,Product_6,43,116,0
2023-03-02,Store_1,Product_7,110,178,1
2023-03-02,Store_1,Product_8,82,53,0
2023-03-02,Store_1,Product_9,45,134,0
2023-03-02,Store_1,Product_10,88,104,0
2023-03-02,Store_2,Product_1,47,53,0
2023-03-02,Store_2,Product_2,34,75,0
2023-03-02,Store_2,Product_3,40,88,1
2023-03-02,Store_2,Product_4,47,125,0
2023-03-02,Store_2,Product_5,74,198,0
2023-03-02,Store_2,Product_6,91,111,1
2023-03-02,Store_2,Product_7,90,151,0
2023-03-02,Store_2,Product_8,50,181,0
2023-03-02,Store_2,Product_9,41,67,0
2023-03-02,Store_2,Product_10,58,56,0
2023-03-02,Store_3,Product_1,114,159,1
2023-03-02,Store_3,Product_2,110,81,0
2023-03-02,Store_3,Product_3,74,63,0
2023-03-02,Store_3,Product_4,73,142,0
2023-03-02,Store_3,Product_5,64,182,0
2023-03-02,Store_3,Product_6,58,145,0
2023-03-02,Store_3,Product_7,99,137,0
2023-03-02,Store_3,Product_8,74,102,0
2023-03-02,Store_3,Product_9,92,188,0
2023-03-02,Store_3,Product_10,98,118,0
2023-03-02,Store_4,Product_1,96,69,0
2023-03-02,Store_4,Product_2,91,52,0
2023-03-02,Store_4,Product_3,39,62,0
2023-03-02,Store_4,Product_4,45,153,1
2023-03-02,Store_4,Product_5,112,167,1
2023-03-02,Store_4,Product_6,94,182,0
2023-03-02,Store_4,Product_7,114,144,1
2023-03-02,Store_4,Product_8,75,50,0
2023-03-02,Store_4,Product_9,109,50,0
2023-03-02,Store_4,Product_10,59,156,1
2023-03-02,Store_5,Product_1,29,131,0
2023-03-02,Store_5,Product_2,99,183,0
2023-03-02,Store_5,Product_3,85,163,0
2023-03-02,Store_5,Product_4,39,64,0
2023-03-02,Store_5,Product_5,80,79,0
2023-03-02,Store_5,Product_6,90,184,0
2023-03-02,Store_5,Product_7,66,180,0
2023-03-02,Store_5,Product_8,92,130,1
2023-03-02,Store_5,Product_9,99,67,0
2023-03-02,Store_5,Product_10,86,187,0
2023-03-03,Store_1,Product_1,81,146,0
2023-03-03,Store_1,Product_2,66,71,1
2023-03-03,Store_1,Product_3,114,164,1
2023-03-03,Store_1,Product_4,44,61,0
2023-03-03,Store_1,Product_5,33,176,0
2023-03-03,Store_1,Product_6,57,58,0
2023-03-03,Store_1,Product_7,44,153,0
2023-03-03,Store_1,Product_8,74,184,0
